 S(          15 ,           1 ):  -1.00000000    
 i:           15 j:            1  -1.00000000    
 S(          15 ,           2 ):  -1.00000000    
 i:           15 j:            2  -1.00000000    
 S(          15 ,           3 ):   1.00000000    
 i:           15 j:            3   1.00000000    
 S(          15 ,           4 ):  -1.00000000    
 i:           15 j:            4  -1.00000000    
 S(          15 ,           5 ):   1.00000000    
 i:           15 j:            5   1.00000000    
 S(          15 ,           6 ):  -1.00000000    
 i:           15 j:            6  -1.00000000    
 S(          15 ,           7 ):   1.00000000    
 i:           15 j:            7   1.00000000    
 S(          15 ,           8 ):  -1.00000000    
 i:           15 j:            8  -1.00000000    
 S(          15 ,           9 ):  -1.00000000    
 i:           15 j:            9  -1.00000000    
 S(          15 ,          10 ):   1.00000000    
 i:           15 j:           10   1.00000000    
 S(          15 ,          11 ):   1.00000000    
 i:           15 j:           11   1.00000000    
 S(          15 ,          12 ):   1.00000000    
 i:           15 j:           12   1.00000000    
 S(          15 ,          13 ):   1.00000000    
 i:           15 j:           13   1.00000000    
 S(          15 ,          14 ):   1.00000000    
 i:           15 j:           14   1.00000000    
 S(          15 ,          15 ):   1.00000000    
 i:           15 j:           15   1.00000000    
 S(          15 ,          16 ):   1.00000000    
 i:           15 j:           16   1.00000000    
 S(          15 ,          17 ):   1.00000000    
 i:           15 j:           17   1.00000000    
 S(          15 ,          18 ):   1.00000000    
 i:           15 j:           18   1.00000000    
 S(          15 ,          19 ):  -1.00000000    
 i:           15 j:           19  -1.00000000    
 S(          15 ,          20 ):  -1.00000000    
 i:           15 j:           20  -1.00000000    
 S(          15 ,          21 ):   1.00000000    
 i:           15 j:           21   1.00000000    
 S(          15 ,          22 ):  -1.00000000    
 i:           15 j:           22  -1.00000000    
 S(          15 ,          23 ):  -1.00000000    
 i:           15 j:           23  -1.00000000    
 S(          15 ,          24 ):  -1.00000000    
 i:           15 j:           24  -1.00000000    
 S(          15 ,          25 ):  -1.00000000    
 i:           15 j:           25  -1.00000000    
 S(          16 ,           1 ):  -1.00000000    
 i:           16 j:            1  -1.00000000    
 S(          16 ,           2 ):   1.00000000    
 i:           16 j:            2   1.00000000    
 S(          16 ,           3 ):  -1.00000000    
 i:           16 j:            3  -1.00000000    
 S(          16 ,           4 ):  -1.00000000    
 i:           16 j:            4  -1.00000000    
 S(          16 ,           5 ):   1.00000000    
 i:           16 j:            5   1.00000000    
 S(          16 ,           6 ):  -1.00000000    
 i:           16 j:            6  -1.00000000    
 S(          16 ,           7 ):  -1.00000000    
 i:           16 j:            7  -1.00000000    
 S(          16 ,           8 ):  -1.00000000    
 i:           16 j:            8  -1.00000000    
 S(          16 ,           9 ):   1.00000000    
 i:           16 j:            9   1.00000000    
 S(          16 ,          10 ):  -1.00000000    
 i:           16 j:           10  -1.00000000    
 S(          16 ,          11 ):   1.00000000    
 i:           16 j:           11   1.00000000    
 S(          16 ,          12 ):   1.00000000    
 i:           16 j:           12   1.00000000    
 S(          16 ,          13 ):   1.00000000    
 i:           16 j:           13   1.00000000    
 S(          16 ,          14 ):  -1.00000000    
 i:           16 j:           14  -1.00000000    
 S(          16 ,          15 ):  -1.00000000    
 i:           16 j:           15  -1.00000000    
 S(          16 ,          16 ):   1.00000000    
 i:           16 j:           16   1.00000000    
 S(          16 ,          17 ):   1.00000000    
 i:           16 j:           17   1.00000000    
 S(          16 ,          18 ):   1.00000000    
 i:           16 j:           18   1.00000000    
 S(          16 ,          19 ):  -1.00000000    
 i:           16 j:           19  -1.00000000    
 S(          16 ,          20 ):  -1.00000000    
 i:           16 j:           20  -1.00000000    
 S(          16 ,          21 ):   1.00000000    
 i:           16 j:           21   1.00000000    
 S(          16 ,          22 ):  -1.00000000    
 i:           16 j:           22  -1.00000000    
 S(          16 ,          23 ):   1.00000000    
 i:           16 j:           23   1.00000000    
 S(          16 ,          24 ):   1.00000000    
 i:           16 j:           24   1.00000000    
 S(          16 ,          25 ):   1.00000000    
 i:           16 j:           25   1.00000000    
 S(          17 ,           1 ):   1.00000000    
 i:           17 j:            1   1.00000000    
 S(          17 ,           2 ):  -1.00000000    
 i:           17 j:            2  -1.00000000    
 S(          17 ,           3 ):   1.00000000    
 i:           17 j:            3   1.00000000    
 S(          17 ,           4 ):   1.00000000    
 i:           17 j:            4   1.00000000    
 S(          17 ,           5 ):   1.00000000    
 i:           17 j:            5   1.00000000    
 S(          17 ,           6 ):   1.00000000    
 i:           17 j:            6   1.00000000    
 S(          17 ,           7 ):   1.00000000    
 i:           17 j:            7   1.00000000    
 S(          17 ,           8 ):   1.00000000    
 i:           17 j:            8   1.00000000    
 S(          17 ,           9 ):   1.00000000    
 i:           17 j:            9   1.00000000    
 S(          17 ,          10 ):  -1.00000000    
 i:           17 j:           10  -1.00000000    
 S(          17 ,          11 ):   1.00000000    
 i:           17 j:           11   1.00000000    
 S(          17 ,          12 ):   1.00000000    
 i:           17 j:           12   1.00000000    
 S(          17 ,          13 ):   1.00000000    
 i:           17 j:           13   1.00000000    
 S(          17 ,          14 ):  -1.00000000    
 i:           17 j:           14  -1.00000000    
 S(          17 ,          15 ):   1.00000000    
 i:           17 j:           15   1.00000000    
 S(          17 ,          16 ):  -1.00000000    
 i:           17 j:           16  -1.00000000    
 S(          17 ,          17 ):  -1.00000000    
 i:           17 j:           17  -1.00000000    
 S(          17 ,          18 ):  -1.00000000    
 i:           17 j:           18  -1.00000000    
 S(          17 ,          19 ):   1.00000000    
 i:           17 j:           19   1.00000000    
 S(          17 ,          20 ):  -1.00000000    
 i:           17 j:           20  -1.00000000    
 S(          17 ,          21 ):  -1.00000000    
 i:           17 j:           21  -1.00000000    
 S(          17 ,          22 ):  -1.00000000    
 i:           17 j:           22  -1.00000000    
 S(          17 ,          23 ):  -1.00000000    
 i:           17 j:           23  -1.00000000    
 S(          17 ,          24 ):  -1.00000000    
 i:           17 j:           24  -1.00000000    
 S(          17 ,          25 ):   1.00000000    
 i:           17 j:           25   1.00000000    
 S(          18 ,           1 ):  -1.00000000    
 i:           18 j:            1  -1.00000000    
 S(          18 ,           2 ):   1.00000000    
 i:           18 j:            2   1.00000000    
 S(          18 ,           3 ):  -1.00000000    
 i:           18 j:            3  -1.00000000    
 S(          18 ,           4 ):   1.00000000    
 i:           18 j:            4   1.00000000    
 S(          18 ,           5 ):  -1.00000000    
 i:           18 j:            5  -1.00000000    
 S(          18 ,           6 ):   1.00000000    
 i:           18 j:            6   1.00000000    
 S(          18 ,           7 ):  -1.00000000    
 i:           18 j:            7  -1.00000000    
 S(          18 ,           8 ):   1.00000000    
 i:           18 j:            8   1.00000000    
 S(          18 ,           9 ):  -1.00000000    
 i:           18 j:            9  -1.00000000    
 S(          18 ,          10 ):   1.00000000    
 i:           18 j:           10   1.00000000    
 S(          18 ,          11 ):   1.00000000    
 i:           18 j:           11   1.00000000    
 S(          18 ,          12 ):  -1.00000000    
 i:           18 j:           12  -1.00000000    
 S(          18 ,          13 ):  -1.00000000    
 i:           18 j:           13  -1.00000000    
 S(          18 ,          14 ):   1.00000000    
 i:           18 j:           14   1.00000000    
 S(          18 ,          15 ):   1.00000000    
 i:           18 j:           15   1.00000000    
 S(          18 ,          16 ):   1.00000000    
 i:           18 j:           16   1.00000000    
 S(          18 ,          17 ):  -1.00000000    
 i:           18 j:           17  -1.00000000    
 S(          18 ,          18 ):   1.00000000    
 i:           18 j:           18   1.00000000    
 S(          18 ,          19 ):   1.00000000    
 i:           18 j:           19   1.00000000    
 S(          18 ,          20 ):   1.00000000    
 i:           18 j:           20   1.00000000    
 S(          18 ,          21 ):   1.00000000    
 i:           18 j:           21   1.00000000    
 S(          18 ,          22 ):  -1.00000000    
 i:           18 j:           22  -1.00000000    
 S(          18 ,          23 ):   1.00000000    
 i:           18 j:           23   1.00000000    
 S(          18 ,          24 ):  -1.00000000    
 i:           18 j:           24  -1.00000000    
 S(          18 ,          25 ):  -1.00000000    
 i:           18 j:           25  -1.00000000    
